Review,Rating
"I love the teal color of this t-shirt and the macrame design at the top is beautiful, however, the top is way too large.  i usually wear a size xs or s in retailer tops, so i ordered the size s, there is so much fabric below the chest it fits like a maternity top.  i know if i order an xs, i will have the same problem.  below the bust, the top is not flattering and it&amp;#39;s a shame.",1.0
"Pretty color, picture looks nothing like material actually used.  It looks cheap.  I returned it.",1.0
Strong petroleum smell.  Have washed pants several times.  Can't get the horrible smell out of them.,1.0
"Not true to size. I have a pair a Levi's skinny, high waist size 29 and they fit perfect., I'm a size 8 btw and this pair of Jean's I purchased from Amazon fits super small. Someone who is a size 4 can wear these jeans.",1.0
"After opening up the package and was going to try it on, it seem like the zipper was missing. I’m disappointed that it’s so expensive. The Fabric also too thin.",1.0
"Product felt wonderful.  Washed this item on cold, did not machine dry.  The legs are sticking together, they lost their shape, and they pick up every little thing, Too ;bad I thought I found the perfect yoga pant.",1.0
"What an adorable and frustrating skirt! i'm not a large person: 32d-26-36. and i ordered my normal size small. this is a pull on skirt, and the waist opening could not accommodate either my shoulders or my hips. in most retailer clothes, i'm either a size 2 or 4; i have to agree with the other reviewer. there is no way to put this item on.",1.0
"I bought them in October 21 the back pocket has ripped open, April 22...",1.0
"They fit great and have a great stretch but once they were washed they were ruined! I washed the jeans with dark colors and do not put in dryer. They lost color, interior tags have strings coming off and there are pulls on the front near zipper. Do not buy this pair of black denim jeans!",1.0
"The colors on this kimono are amazing and i really loved it, however, i too noticed the 'delicateness' of the material. it is so delicate that parts were starting to fray - including next to the kimono's label. so sad.",1.0
I bought this shirt to replace an old shirt of the same color (black). The black was not as dark as I was expecting.  The shirt I received almost looks faded.,1.0
"After reading the other reviews i still took a chance on ordering this dress becasue it looks so cute on the model. the dress they sent me is not this dress. it is the same material although the one i received had only one stripe down the canter, like a cross. there was no v back as stated by the other reviewer. it was scoop and if you pulled it down, the neck went up. the dress i received is branded as holding horses while the brand listed on here, is rava. the length measured at 39"" not the st",1.0
"It was a nice hoodie , but i was searching for one that came passed my butt..",1.0
Not true to fit....  At all,1.0
I was so excited to get this dress since it look so pretty on line but unfortunately the it was horrendous on. the model must have the dress tailored because it looks like a huge tent on me. it was very wide bust down and made me look 30 lbs heavier. i'm 5'4 and 125 lbs- ordered extra small and it fits bust up and arms so i say it's tts up top.,1.0
"I've owned 3 pairs of the tan version of these so far and after about a month or two of wearing them they all have ended up ripping right in the crotch, same area every time.I have the regular blue jean version of them that have lasted me for nearly two years now but the tan ones seem to be severely lacking in quality.",1.0
This beautiful blush pink is actually abubblegum pink color. The fit is pretty nice. I typically wear a small in most tops but I sized up to a medium & it fit nicely.,1.0
"The dress is beautiful on the model. in person it's sheer, but i could have dealt with that if the fit had been great. i am 5'4"" and the petite was too short and the regular too long. both are very boxy and seem to run big. even the size small in both petite and regular were too big on me and usually in cloth and stone size small is perfect. i really wanted to love this dress but ended up returning several sizes in my attempt to find the perfect size.",1.0
"I followed the other reviews and sized down. normally, i'm a small/medium in retailer (5'8""/135 for clarification) and i expected the garment to be a bit roomy. i ordered the small and when it arrived i almost called the corporate office to ensure i didn't have to pay rent on the romper, given that you could comfortably fit a small family of five in it. oddly, the arm-holes were normal sized? i returned this mess.",1.0
Gotta order a couple sizes larger to make sure they fit.,1.0
I didn't realize that the grey sleeves are attached (i assumed that was just an undershirt on the model). needless to say it looks cheap and poorly made. will be returning,1.0
"I was really disappointed with this. On the other hand, it's dirt cheap so I was dumb to expect more.I love the pattern and the cut seemed nice but it's garbage. Terrible fabric. Cheap and plastic feeling.Returned.90% of my clothes are secondhand--thrift, consignment, or designer resale--and I bought this on a lark.Thankful for easy returns with Whole Foods.",1.0
Didn’t even get the suit completeJust the pants,1.0
"I am petite (5'). even the xsmall petite looked sloppy on me. i also disliked the nude fabric under the lace- it made it look cheap. i wanted this to be the perfect lbd, i  just couldn't make it work on my body.",1.0
"If I could give it less stars I would absolutely horrible. Didn’t even make it to the hotel lobby and it was falling apart. 3/6 grooms that wore it had isssues, seems coming undone, sippers breaking, the little adjusters on the waste falling apart!! Don’t waste your time you will be disappointed.",1.0
Fit great till I washed it following instructions.  Lint trap in dryer was full of blue fibers.  Cheap product.,1.0
“Pruébatelo Antes de Comprar de Prime”,1.0
Fell apart,1.0
Product was too large in the waist and too tight on the thighs. There was very little stretch.Waist: 30Glutes: 43Thighs: 26,1.0
"Why do several buttons have threads hanging?  From the cuff buttons to the front buttons, several have threads hanging.  Can't pull 'em.  I think, soon, I'll have loose or missing buttons.  I'd better learn to sew.",1.0
Quality is terrible. Color is off. Material is thin. Picture shows a dark toned red. Actual blazer was a cheap orangish color.,1.0
Pockets are mesh so after 2 serprate days  the back pocket as a large hole cause the pockets are meshAnd a belt loop broke pulling them up,1.0
"I couldn't wait to get this top in the mail since they didn't have it at my local retailer, but i was so disappointed in both the quality and fit. the white is completely see-thru, i can't believe how sheer the material is - especially for the price. even as the shirt is lying down, i can see through both layers of it... the fit runs small, and short.",1.0
Agree with other reviewer that this is massive even for a cape. unflattering overall. i normally wear a size 2 of 4 and bought this in an xs and two of me can easily fit into this with room to spare. unlined and it itches!,1.0
DON’T iron/steam! I tried to steam it to get the wrinkles out and the whole garment stretched out to the point that it looked oversized. I now have to wash it and put it in the dryer hoping it will return to the original size!,1.0
I order a size 14 and they fit just like my size 10. I gave up smoking and gained weight got these until I lose that weight. Very disappointed.,1.0
I have worn and washed these shorts a few times and the hem in the blue ones is unraveling. Not well made.,1.0
Seams ripped open with very light use,1.0
"This dress hangs like a sack. it really needs a belt to give it some shape. i tried to style it with one, but then didn't look right either. i did like the slip that came with it. i'll be returning it.",1.0
"If you sweat below the belt, really do not recommend these: they show everything! Thin material also tends to show what's going on down under too. They also have a strange smell that wouldn't wash out.",1.0
"I ordered these as a Christmas present for my brother in law, he got his presents on the 1st of January. He wore these once and there’s a rip in the pants and the return cutoff date has passed.",1.0
"I love the idea of this top, but there is just way too much fabric involved in person! i'm 5'2 and usually wear a small or medium to accommodate a fuller chest. i ordered a small and it fit fine around the chest but the huge swing hem combined with the slightly stiff fabric is just enormously unflattering. i feel like they could have made about 3 shirts out of it. i think the picture must have it pinned a ton in the back, the silhouette is nothing like shown. if there were just less fabric, i wo",1.0
Jeans has a 4 inch zipper.  Normal pants have a 5 inch zipper.The pockets are also too shortThis required unbelting the pants just to take a leak.These men pants are like women pants,1.0
Draw string ripped the waist part,1.0
Shrinks at least two sizes on first cold water wash,1.0
Poor quality. Might not even be original. First time I've,1.0
"I ordered a size 12 jacket (double checked the order after it was delivered). I was sent a jacket and a pair of matching pants, which would have been fine except they’re both size 16. The color was perfect, but my son wears a size 10 so I was already sizing up by trying a 12- no way he fits in a 16. Not sure how that happened. Going to try to return and order again I guess.",1.0
"I was really disappointed in the shirt. the blue embroidery is a lot darker than what is shown in the photo, and barely stands out against the black. the photo does not accurately depict this shirt. i will be returning.",1.0
Fits and lots nothing like picture. very wide like a tent dress!,1.0
Loved the jacket but it runs really small!! Could not wear it. Very disappointed.,1.0
"I love cotton fabric, so i was very excited to find this shirt in gorgeous fall colors. i have the dark red/burnt orange color, and it is pretty. but i have worn the thing once, and today when i put it on again, i found 2 holes on the front of the shirt. so disappointed.",1.0
"This dress is just very unattractive. it is quite short-waisted, almost empire and so the pockets hit in an odd place. also it is very long - midi length - and the skirt is very wide. the effect is matronly, not cute at all. size-wise it fit true to size and it is a nice medium weight denim and the construction is good.",1.0
"I have had this product for 2-3 months now and I have only used this during rainy weather & not even when it snowed yet. & unfortunately, the hood came off and would not re attach, I had to sew it. The product is way too big, make sure to go a size smaller, & it doesn’t keep you warm. I have only used this jacket in the rain, imagine if I used it in the snow. Crazy, it’s also pretty pricy for the quality.",1.0
"I was really excited for this top to arrive and was really disappointed once i tried it on. i am sure this is a gorgeous top on someone with a straighter or more slender frame. it is good quality and looks fine on the hanger. i think the color in the picture online accurately shows the color. ladies with hips or a booty, beware...this looked horrible on me! it clung to my butt and didn't hang nice and straight like it does in this picture. i expected the fabric to have a little give to it but it",1.0
The button are way too small and they come undone all the time.  Save yourself the headache and buy something else.,1.0
Cannot get the wrinkles out!!Infuriating,1.0
"Los típicos Wedgie straight no son elasticados, estos si… no tienen el mismo calce que los originales… da la impresión que fueran falsos. Los encargué desde Chile, no puedo devolverlos, una lastima",1.0
I returned this item because it was way too small. I did not bother getting a larger size because after seeing the quality in person I decided it wasn’t worth it for me.,1.0
Shirt is too thick.... Maybe if for an highly Air Conditioned office...,1.0
"Fits great, but probably that's the only positive. There was no tag when it arrived which makes me think it has been used before (see the first picture). It arrived in plastic packaging which meant that it was extremely withered.But the greatest disappointment was that I only got the pants and NOT the coat. I was so excited about this item but I have been severely disappointed. Should have read the comments before ordering it.",1.0
I knew this was inexpensive but thought I’d see what it looked like.  Don’t bother!  It arrived in a bag and was full of wrinkles!!So I returned it.  I should have known you get what you pay for.,1.0
Pretty fabric and print but size runs smaller than expected and the worst part is the wrinkled shape it arrived in. Have been unable to get wrinkles out even after multiple washings. May never be able to wear it but can’t return after washing. Bought 4 shirts—same problem.,1.0
The jacket fit tight on my shoulders.The fabric was super thin and poor quality.It looks more like a lab coat than blazer.Very dissatisfied! I will be returning this item if possible.Complete waste of money and I am very disappointed.,1.0
"The material was not linen, which is what it looks like in the picture. Was disappointed with the quality and sent it back. The fit was perfect though.",1.0
That does it for me - only buying clothes at a store where I can try them on,1.0
I have five pairs of Levi’s 724 jeans and they all fit perfectly and I love them.  This pair was way too small and not cut right.  I agree with the reviewer that they must be imitation Levis. I have since ordered two pairs of the same jeans from Kohl’s and they fit perfectly.,1.0
Could have ordered a smaller size,1.0
 Product pants button poped off within the same day of wearing it,1.0
"I got counterfeit jeans, like several others mentioned. I really should not have to worry about purchasing from the Levi's store on Amazon, but here we are. Pathetic.",1.0
"This was such a regrettable purchase. I didn’t realize u til it arrived but this is actually from Shein website. Out if curiosity, looked it up on there and it was about $20 cheaper on the actual website. Also found it interesting that I ordered an XL on Amazon, only to see the suit only goes up to a L on Shein. So that makes sense why it wouldn’t fit. Kind kf frustrating but I just wouldnt recommend buying this.",1.0
This jacket is SO extremely over priced. I took the bate because I needed a white jacket in a pinch and it was next day delivery.But beware…it had stains on it and hair.Disgusting.,1.0
Love the jacket! so versatile! would probably order up a size if you like a loose fit.,1.0
The material felt like halloween costume material. I hated them!,1.0
Don’t order if you have larger arms. Sized up to an XL & still too small.,1.0
"3 tags sewn in, 2 small (about 1'' long) and 1 huge (about 2'' x 3''). very itchy so i cut them out. then the thread left behind was plasticy and even more itchy! how can you make an intimates item with such itchy tags? not comfortable at all! also - i love bralettes and wear them all the time including to work. i am a b cup. however, this one is so thin and flimsy that it gives no support even to a b cup - so for me this would only be a lounging bralette - if it wasn't so itchy!",1.0
this item is so cheap that after a few washes its falling apart already i would not recommend this item,1.0
It’s cute and I liked the material. But I am just to short & round to pull this off. It’d look better on someone 5-5 & taller. I looked to much like a box.,1.0
I love tiny button down tops. this one didn't work at all for me. i was excited about the mix prints but on it looked like i was wearing a vest over a striped shirt. also the arm was frayed on the shirt i tried on.,1.0
"That’s what I looked like.  Sorry, no pics. Instant return.",1.0
"The buttoned opening in the pants is too high, very inconvenient to use.",1.0
Fits like a maternity top. not for my age group or build.,1.0
Like the jeans them selves but hate them also because they set so low. Make my butt look bigger and my butt crack shows. Wish they were waist high,1.0
Very cute but really short on the sides.,1.0
The pants are my size but fit as if they're 3 sizes bigger.  The legs are also huge.,1.0
"Bad quality, the dye stained my white shirt under the jacket permanently. I am not sure what fabric dye they used but it is awful as it destroyed my other clothes.",1.0
This dress comes with a built in fupa. literally there is extra material at the lower abdomen that sticks out and is very unflattering.,1.0
To baggy on legs and hips,1.0
Not what I expected. I am sending it back and getting the one I want at a local store I thought I could save a little money ordering on here instead of going to the local boutique in town. It’s not a blazer it’s a sweater and it’s not long in the front like it is in the picture nor is it fitting to you,1.0
Held the shirt up to show husband.  I could see through both layers.Key Lime.,1.0
"I got this shirt in a medium, my normal retailer size and while the short fit, the front is cropped! i am a fan of the tops that are shorter in the front and longer in the back, however this was just too short in the front. my belly button was exposed, and that wasn't the look displayed on the model. unfortunately this top is going back to the store.",1.0
"Comments. the detail is lovely - especially the dragonflies on the sleeve. and the quality is there with the lining. trouble is this is thick fabric cut in a box shape. imo, you have to be very skinny to pull this off and not look like a tank. i looked at the model (after purchasing) and notice that she has it open and swept back a bit bc if it is not, it is terribly unflattering.",1.0
"This sweater shrinks a lot! And, does not fit right because the back of the sweater comes too high up on the neck. Could not return it because I washed it.",1.0
"This suit is true to size if you’ve never seen a gym in your life. My suit size is 44 due to my shoulder and arm length, pant size being 36. I ordered a 44 showing the pant size being 38 because I assumed it’s be a little small. I got the suit and tried it on for the pants to not make it past my quads. Super disappointed.",1.0
"These pajamas made me overheat, and I am not prone to overheating. So uncomfortable!",1.0
"I love anything orange- when i saw this coat online, i ordered it as i loved all the features. the features of the coat are fun- however the coat came all bunched up in the package. i let it hang for a couple of days but the wrinkles were awful and even steaming and an iron would not take the creases away. i tried the coat on - the buckles were poorly made. i ended up returning this jacket.",1.0
Fabric is too thin.,1.0
Shein strikes again. I should’ve known better. The color is bright and bold just as advertised. The accuracy ends there. I’m a size 18. This would fit a size…8. Maybe. And yes I measured. The material has little stretch and is pure polyester. The kind that makes you smell like a gym sock after wearing it for 20 minutes. Not a cute look.,1.0
"I saw this very shirt online & thought it was so pretty. in person, the shirt seems flimsy. the buttons look as though they'd fall off. i also didn't like the cut of the shirt. it seemed to be tighter on top & looser on the bottom. had to return. i couldn't justify the cost with the quality.",1.0
Unfortunately the deal didn't work out right for me. I had to return it. Bad quality product.,1.0
"Very disappointed. ordered two sizes, the fraying of the embroidery was so bad on one of the dresses i wouldn't have worn it and the zipper was sticking. the second dress had fraying and loose threads as well and the seams at the shoulders were not properly sewn which made the lace at the neckline completely crooked. some of these issues would maybe be acceptable if the dress was under $100 but at $228 they are not. returning both sizes.",1.0
"The shirt is thin and feels extremely cheap, but good for summer wear. It does feel a size to big.",1.0
It's poor design! Don't buy this ito item! manufactured poor very loose waiste. looks more big than it post to be the small size,1.0
This skirt has no closure along the slit. i can't begin to understand how it could be worn as shown in the photo-you would be completely exposed. it completely baffled me,1.0
I booth these for the gym and they are not squat proof. You can straight out see your underwear.,1.0
"The cups on this suit are  ridiculous.  unless you are going to a nudist beach i do not recommend.  the construction of the suit itself was also vey poor. seams were messed up, a big pull right on the front-- i brought it back. sad because the design was adorable- just poor execution.",1.0
Cute dress but way tooSheer…it’s see through,1.0
"After one wash the seam in one arm completely came apart. And that was on dictate as well as inside of a fabric bag. The neck of it is also too tight and choking, and the one size does not fit someone with a little larger belly. It rides up. Would not recommend this just for the poor quality in which it was made alone.",1.0
Looks cheap & doesnt fit as pictured,1.0
I really wanted to love this piece but it was very large. i'm 5'2 and ordered xs/s and i have return due to size.,1.0
I’m a normal large or xl. Got this in xl and it is more like a small. Barely fit over my head. Material is itchy polyester too. Going back. Thank goodness for Amazon returns.,1.0
"Love the print and was looking forward to this dress. the length and bust are just right in normal sizing, however the 'swing' effect is all off. there's so much fabric. its like wearing a moo moo. not at all flattering. disappointed in this one.",1.0
Shirt fit great on the top. The only issue was it was way too short in the length. It was a pretty short just too short so I’m returning.,1.0
I returned this item. Way too much stretch. Not real heavy duty Levi's jeans. Can't wear these jeans for my job.,1.0
My son wore these to one practice and there is already a huge hole from sliding. Do not recommend.,1.0
"This was exactly the item i was looking for. simple, black, stylish.  unfortunately the fit is terrible and proportions completely off.  the upper arms, chest and hips were ridiculously tight and the whole look was uncomfortable and flattering.",1.0
Tight arms in comparison to the jacket,1.0
"Well...this is ""on me"" as i saw this hanging in the store, but way off on my size which is xxs petite.

i looked too quickly and got a nice sa to order it for me.

both pieces are transparent - no opaque lining at all is inside. both pieces are made of fragile clingy materials. there is no ""flow,"" just cling. the size is much too big so the resulting look is of two bad pieces hanging oddly without any real shape.

this may be the first time i really just not recommend a piece - at all. bes",1.0
"I was very excited to receive these shorts…However, as soon as I opened the package I knew they were going to be way too small. Size medium fits more like an xs. Sizing description is inaccurate. Size up!!",1.0
The quality of the material is lacking and feels like a knockoff . The seams are very poorly done and for some reason the pants came super starched and stiff. I’m very disappointed with this whole experience and situation.,1.0
When washed the band fell apart,1.0
Very very small. Like three sizes. Returning. Probably chinese.,1.0
I am normally a straightforward 10 - since i saw the other review i ordered down to an 8 - i am still swimming in it.i would say i have about 4 inches of extra fabric in the waist/hips. this is sized way too large. i love the softness of the checkers but i suspect this could get itchy fast on the arms where it touches the wool - but i won't find out cause i'm returning it?on the bright side i might fit a 6 which would be pretty nice.,1.0
I loved both pair and couldn't wait to wear them buy the so called CAPRI length pants were more for a tall . very disappointed. inseam was in the mid 30s,1.0
"iy was horrible.  material was awful.  exttemely poor quality, I returned immediately",1.0
Run very LARGE. and VERY long!! Do not shrink but stretch out even more. Waste of money.....,1.0
Shoddy stitching. Seams uneven.,1.0
The sizing of the shift fits very small. I ordered up a size and it still didn’t fit right.,1.0
Not sure what I received but it defiantly went back,1.0
I usually wear xs but this time the item way too small,1.0
I was so excited to get this in the mail... and loved everything about it except for the fact that it was only as long as one inch above my navel! i don't know why it looks like a normal length on the model. im returning it.,1.0
"Very high waisted, length was awkward and waist was huge for a size 4.",1.0
Very unflattering and no shape or flair. lots of extra material but no swing or shape. do not recommend.,1.0
"I LOVED this jacket. After less than a month of using, the zipper is gone, teeth are missing from the zipper itself and I can't wear it anymore. This jacket is a total waste of money.",1.0
These are WAY WAY WAY smaller than what they say.  I wear 18 and these wear more like 12's I couldn't come close to buttoning them.  I read other reviews and they claimed that the pants were big but that was not the case for me.  Returning,1.0
Pants ripped first time I wore them. Will NOT be buying from this company again.,1.0
"This was the ugliest, thrift shop looking suit ever. Do not buy. Especially in black. The size was wayyy off and runs very large. Nope, you better take heed to this comment if you see it. Keep shopping.",1.0
Material is scratchy and cheap!,1.0
Poor quality. The texture is poor,1.0
Not flattering. Not at all like the picture. Material was very cheap. Not what I expected at all,1.0
My pants came feeling like apiece of paper the jean material felt like paper,1.0
This top is made of extremely poor quality of fabric. I don’t recommend it. Should cost couple dollars. Way overpriced and cheap looking,1.0
"So the images are misleading or I’m color blind, I ordered olive pants but got dark grey instead? The material and feel is not like a dress pants at all but more like dickie work pants. I previously owned a pair that I felt faded away too quickly so I decided to order another one to see if it might be different but something tells me it’s gonna fade away just as quick as the other one",1.0
So sad that there is a flaw in this product because it looks great on. The zipper is in the same place some fabric gets sewn together so it gets caught and stuck in the material when you try to zip it.,1.0
It’s cute but not as cute as it appears in photo,1.0
"I bought the yellow pair on vacation last week and loved them! i wore them home on the plane and had a pony tail holder in my pocket (basic goody binder), and there is a circle stain where the binder was! so strange! i sprayed them with spray and wash and washed them. the stain is still there and now it is discolored in the area i treated them! they are ruined! i am so disappointed and i only got one wear out of them!",1.0
So disappointed about this sweater. It was 2 sizes to big and very wide and certainly not the length shown here. In fact it was even a different color. Not flattering. I think I am done with Amazon clothes for now,1.0
Returned item twice and was unable to get size I ordered for my husbands birthday. Very disappointed. Shirt looks like it would of been nice.,1.0
"Weird fit, not even worth taking to the tailor. No structure to the suit. No shoulders, its just off in many ways. spend some more and get a much much better looking suit.",1.0
Didn’t like fabric,1.0
Unwearable due to extreme chemical smell. Washed twice and still so strong I can’t bring them in from garage. Zero stars and this company has clearly used the Levi’s logo on a fake.Edit- requested a replacement and will return these- if the replacement has the same chemical smell then they will also be returned.,1.0
"Wow this is huge! i'm all for the tent-look with the right style, but this was absurd. i could have fit two of me into the width, and with the peplum style, extra width doesn't flatter anyone. the fabric is also so thin that it doesn't hang nicely, it kind of floats around the body. if you want a wide top, then this is perfect, but if you wanted something that hangs nicely, look elsewhere. i purchased a petite s, my typical size.",1.0
Sizing runs very largeDid not fit average size 11 year old,1.0
"Very tight, thick, heavy material",1.0
This fit me like a crop top. Returned.,1.0
"Generally, i find sizing at retailer to be very consistent, so i ordered this dress in the same size that i order all of my other retailer dresses. the bust was way to small. so i had to go and return this and have the next size up shipped to me. it's till way too small! in addition, the shipping was terrible - the dress was just dumped into a bag with no attempt to fold this, and the right strap was defective! it's so irritating that i have to return this again!",1.0
After the first wash. Seams separated.  I had to sew them. Right side of shorts. Not buying again.,1.0
"I did not like the feel of the material.  I was hoping for a feeling of a ""traditional"" sweatshirt.  Love the tshirts I have of the ecosmart material so it's not the material. I think it is more of the cut that does not work for me.",1.0
This is bright pink. BRIGHT pink.,1.0
"This may be the ugliest dress with the worst fit i have ever tried. the blue stripes are brighter than they appear in the photo, absolutely garish. the top is baggy with awful beads on the back ties, it just looks cheap. the skirt is an antebellum nightmare.  
i did not even want to try it on, it's that bad. i considered adding a photo, but was too horrified.
for reference, i'm 5'10"", approximately the height/ size of the model, but it was shorter than the photo depictes. i wanted to like it,",1.0
Came in with a hole in his pocket,1.0
These are not Jessica Simpson brand. They are a cheap knock off worth $20 at best.,1.0
I ordered the XXL. They arrived and are much smaller. I would say they are roughly a large.,1.0
The color the length of it the style didn’t satisfying,1.0
These water shirts make my shoulders itch and the neck hole is too big.  I want to protect more of my neck from the sun!,1.0
"After reading the reviews i sized down to a 6. once i received it, i loved the fabric and color, however it was so ill-fitting. it's like the designer didn't even use female measurements and used a box to make this top--too wide. i liked it so much that i sized way down to a 0 and it still fit horribly. it is too wide and not long enough. both are going back!",1.0
"I wanted this so badly, to wear as a dress over a slip. but it is not cute or flattering when you put it on. it made me look 20 pounds heavier than i am, and the fit was awful. i usually wear an xs in dresses at retailer and this swallowed me. i am petite but this is just waaaaaay too big. so disappointed because it's so pretty.",1.0
"Fits like a tent no taper at waist! They wrongly assume if you have a 52” chest, you have a 52” waist",1.0
"Cheap, cheap, cheap! Its quality is worth no more than 5$",1.0
Pants are too small,1.0
"These run super small! Love how cute they are, but super small. Returned them.",1.0
I sent my jeans back as soon as I took them out the box. Picture advertise as skinny jeans they’re wide leg thin jeans with a boot cut,1.0
The material is so thin and so itchy..like other reviewers stated..it itches so bad and feels like sandpaper..i thought it would be ok to wear a tank top underneath but sleeves are still itchy. ,1.0
"Bought them July 14 and it’s Aug 15. I only wear them for 3 days a week up to 36 hours a week. Black faded where my phone was and also started ripping or whatever. So not durable, my Wranglers lasted longer. Will not being buying these again",1.0
He loved the pattern but certainly unhappy with the fit,1.0
This shirt runs gigantic and it's not even cute. i.'m done buying retailer online.,1.0
"I took the advise of the recommended size, BIG MISTAKE! They recommended I order a size 12. I wear a size 8. Can't wear and missed the return window. Still in package unable to wear.",1.0
"This top doesn't at all fit like it does on the model. the mid section is very wide and boxy and the material is thick and almost sweatshirt-like. i typically wear size small or 4, but perhaps an xs might've fit or looked better. sadly i must return this shirt.",1.0
"The skirt that i received had very little blue or green in it, and was mostly white, yellow and some red. the fit was fine but the quality for the price was not there for me. the lack of quality and the disappointment in the quality equals a return.",1.0
"After just a couple uses one side of the pants drawstring snapped for me, and I did not even pull very hard. Cheaply made, though otherwise pretty comfortable. Disappointing.",1.0
I would recommend purchasing one size larger than you normally would.,1.0
These parents are awful. They are covered in lint and crap constantly. Hate them so much.,1.0
Completely see though!,1.0
Ordered multiple sizes using the size chart. All too large. Extreme vanity sizing going on with these shorts. There’s an extra 6 inches in the waist.,1.0
"A knock off of something close to the picture... She still liked it, but I bought it for her, and it's not what I purchased...",1.0
"I LOVED this top. The material is amazing and it looked so nice on me and not as bland as a regular plain white shirt.However, the black piping color ran into the white part of the shirt after one wear and it's now unwearable. I'm so disappointed as this was my new favorite shirt.. I'm in the process of returning",1.0
Maybe if you are tiny!!!  I felt like a huge garbage bag!!!  Not flattering at all.  Too big as well.,1.0
I purchased and thought it looked great when I got it. The only problem is that after less than 10 washes it's slowly disappearing. The fabric on the bottom of the left side is now see through. I've purchased cheap t-shirts at Walmart for $5 that lasted much much longer than this one.,1.0
"I usually wear a 2Xl, ordered 3xl because I wanted it loose.  Nope, it was still too small.",1.0
The fabric was cheap  the cut was off.,1.0
This item fits 2 sizes too small. does not come with button closure.,1.0
If it had indicated it was made in China I would have saved myself the trouble. Their 2X and our 2X are worlds apart. Not to mention it is micro mini (short short),1.0
"This dress fits awfully. it's not short, as pictured in photo. it hit just above my knees. it looked like sack. i would've, also, felt like i was choking  all night with it clasped around my neck. it, potentially, may look okay on someone who is very tall, skinny, and lanky, but i have my doubts about that too.",1.0
"I ordered these because i loved the wide cut and overall look. but returned them because they fit weird. too tight around the too high waistline (and normally, i like a high waistline). fit ran small. and the overall quality of the fabric wasn't as nice as i was hoping for. pretty disappointed.",1.0
did not try on when purchased as the size I ordered is what I always wear.  these were so BIG there is no way they are the correct size.  Now I can not return as it is past the return date.  very disappointed in the product that was received and now out my money!!,1.0
Don't waste your money,1.0
Too tight had to return,1.0
I had to return both pairs of these pants. The ad says slim fit so I should've listened. A lot of the reviews complained that they were not slim fit so I took a chance. Not a good idea!,1.0
"The top i received was large, really long in length, pockets in the front along the seam, and lots of volume in the back without any princess seams to give it shape. the id #'s matched, but that's about it. returned!",1.0
cheap junk like all of the clothes amazon sells,1.0
These fit around the waist but there is so much fabric and it poofs out and looks awful and bulky. no way.,1.0
I usually wear a size small. The arms on this sleeves on this shirt were uncomfortable tight and too short. The fit was not flattering either.,1.0
"I’m a bigger guy, but I still fit well in to standard US 36 inch shorts, so I figured I’d get the 36. Couldn’t even get the dang thing over my butt. It fit like an 18 inch l would on a guy 4 times my size. It was comical, but I still returned the item. Wouldn’t recommend purchasing unless you can accurately gauge from my description what size you need",1.0
Material is cheap. Item did not look like the picture. Arrived ed too late but would not have worn this item anywsy.Castle looking..,1.0
It’s terrible that printed design. It is white paint.,1.0
"I wish it could look like the picture. Not even close, the material is super cheap and the style is completely different. Very disappointed",1.0
These were only good for lounging around the house. the compression was terrible and they were so heavy i was flabergasted.,1.0
"The pants shrink in their first wash, I got this ones and another pair at the mall and this ones shrink and the ones from the Levi store didn't 🤔",1.0
"The pants came with a hole in the seam of the pants. Not his quality, especially for the price.",1.0
I didn't like this even though I loved this brand. Looked very cheap type for my son. Had to return it next day. But there are other high end products from same brand which are super awesome.,1.0
"it is not for motorcycle at all , very thin material and looks very cheap",1.0
"I bought this top and it ran huge, i had to get an extra small. well then i wash it according to the instructions and it shrunk horribly! like its so small now my 3 yr old could probably wear it! i'm so sad, i really liked this top....but for it to shrink after one wear is not acceptable.",1.0
pant legs are 2 different widths on both pair,1.0
It came with a little hole a lose thread,1.0
These jeans have an awful chemical odor that still persists after 4 washes. I have even tried drying them outside in the sun to see if airing out would help. Very worried about it staying in contact with my skin as I wear it all day.,1.0
"I ve worn 31-34 for 30 years. All brands fit. This fits like 34-34. Bad sizing. Also I had chosen Levi’s brand, I don t know at what point Amazon switched my view to Amazon basics. I only noticed when I  received them",1.0
I only got pants without a jacket,1.0
"I was so excited to splurge on a mara hoffman suit and was sorely disappointed when i received this suit in the mail. i'm petite and fairly curvy, so i knew it would likely be a little long in the torso but the whole suit was so oddly shaped, i couldn't imagine anyone it would fit. the square shape in between the halter pieces is awkward, and the pieces that are supposed to hold your chest are super wide and loose.",1.0
I'll try a 2X,1.0
"Bust too tight, sleeves too long. Dress too short. Fabric skimpy like maybe for a night shirt. I’m 5’4” and weigh 138 lbs.",1.0
"Cheap knock offs, they are dyed and started losing color after one wash. VOLCOM has awesome pockets(usually blue). These shorts are made with cheap pockets and one was white the other black.",1.0
"I am a size 2 and the skirt fit however it is so thick and voluminous, it looked like a pirate sack. it's unfortunately going back.",1.0
Hated the fabric. Otherwise a pretty dress. Was looking for summer wedding guest attir,1.0
